transaction_id,timestamp,stock_symbol,price,quantity,order_type,exchange,minute,volume
tx_9007783,2023-10-01 09:51:00,AAPL,150.73,19,buy,NYSE,2023-10-01 09:51:00,402
tx_2289370,2023-10-01 09:51:00,AAPL,150.73,93,buy,NASDAQ,2023-10-01 09:51:00,402
tx_7714061,2023-10-01 09:51:00,AAPL,150.73,57,sell,NYSE,2023-10-01 09:51:00,402
tx_4179323,2023-10-01 09:51:00,AAPL,150.73,50,buy,NYSE,2023-10-01 09:51:00,402
tx_8002321,2023-10-01 09:51:00,AAPL,150.73,93,sell,NASDAQ,2023-10-01 09:51:00,402
tx_9068627,2023-10-01 09:53:00,AAPL,150.03,9,buy,NYSE,2023-10-01 09:53:00,346
tx_9117656,2023-10-01 09:53:00,AAPL,150.03,48,buy,NASDAQ,2023-10-01 09:53:00,346
tx_5546900,2023-10-01 09:53:00,AAPL,150.03,81,sell,NYSE,2023-10-01 09:53:00,346
tx_4228266,2023-10-01 09:53:00,AAPL,150.03,4,sell,NYSE,2023-10-01 09:53:00,346
tx_7474297,2023-10-01 09:53:00,AAPL,150.03,80,sell,NASDAQ,2023-10-01 09:53:00,346
tx_2684043,2023-10-01 09:53:00,AAPL,150.03,60,sell,NASDAQ,2023-10-01 09:53:00,346
tx_5592888,2023-10-01 09:53:00,AAPL,150.03,48,buy,NASDAQ,2023-10-01 09:53:00,346
tx_9521846,2023-10-01 09:53:00,AAPL,150.03,16,buy,NASDAQ,2023-10-01 09:53:00,346
tx_6854493,2023-10-01 09:54:00,AAPL,149.72,46,buy,NASDAQ,2023-10-01 09:54:00,333
tx_1406928,2023-10-01 09:54:00,AAPL,149.72,26,buy,NASDAQ,2023-10-01 09:54:00,333
tx_8372669,2023-10-01 09:54:00,AAPL,149.72,85,buy,NASDAQ,2023-10-01 09:54:00,333
tx_6342022,2023-10-01 09:54:00,AAPL,149.72,29,sell,NASDAQ,2023-10-01 09:54:00,333
tx_6338081,2023-10-01 09:54:00,AAPL,149.72,73,sell,NYSE,2023-10-01 09:54:00,333
tx_2457322,2023-10-01 09:54:00,AAPL,149.72,74,sell,NASDAQ,2023-10-01 09:54:00,333
tx_6399364,2023-10-01 09:55:00,AAPL,149.31,42,buy,NASDAQ,2023-10-01 09:55:00,120
tx_9677945,2023-10-01 09:55:00,AAPL,149.31,52,sell,NYSE,2023-10-01 09:55:00,120
tx_1523089,2023-10-01 09:55:00,AAPL,149.31,26,sell,NASDAQ,2023-10-01 09:55:00,120
tx_4007704,2023-10-01 09:56:00,AAPL,149.3,60,buy,NYSE,2023-10-01 09:56:00,64
tx_3849364,2023-10-01 09:56:00,AAPL,149.3,4,buy,NASDAQ,2023-10-01 09:56:00,64
tx_2975296,2023-10-01 09:57:00,AAPL,149.25,65,sell,NASDAQ,2023-10-01 09:57:00,307
tx_8497393,2023-10-01 09:57:00,AAPL,149.25,69,buy,NASDAQ,2023-10-01 09:57:00,307
tx_2426417,2023-10-01 09:57:00,AAPL,149.25,75,sell,NASDAQ,2023-10-01 09:57:00,307
tx_9308053,2023-10-01 09:57:00,AAPL,149.25,72,sell,NASDAQ,2023-10-01 09:57:00,307
tx_9322285,2023-10-01 09:57:00,AAPL,149.25,6,buy,NASDAQ,2023-10-01 09:57:00,307
tx_2161976,2023-10-01 09:57:00,AAPL,149.25,20,buy,NYSE,2023-10-01 09:57:00,307
tx_6208184,2023-10-01 09:58:00,AAPL,149.13,85,buy,NYSE,2023-10-01 09:58:00,348
tx_6647228,2023-10-01 09:58:00,AAPL,149.13,76,sell,NASDAQ,2023-10-01 09:58:00,348
tx_5015847,2023-10-01 09:58:00,AAPL,149.13,76,sell,NYSE,2023-10-01 09:58:00,348
tx_5872785,2023-10-01 09:58:00,AAPL,149.13,76,buy,NASDAQ,2023-10-01 09:58:00,348
tx_3629959,2023-10-01 09:58:00,AAPL,149.13,35,sell,NASDAQ,2023-10-01 09:58:00,348
tx_6267602,2023-10-01 09:59:00,AAPL,149.22,55,sell,NYSE,2023-10-01 09:59:00,202
tx_4309470,2023-10-01 09:59:00,AAPL,149.22,71,sell,NYSE,2023-10-01 09:59:00,202
tx_5904006,2023-10-01 09:59:00,AAPL,149.22,76,sell,NYSE,2023-10-01 09:59:00,202
tx_6839601,2023-10-01 10:00:00,AAPL,149.48,42,sell,NYSE,2023-10-01 10:00:00,189
tx_2832550,2023-10-01 10:00:00,AAPL,149.48,17,sell,NYSE,2023-10-01 10:00:00,189
tx_2415131,2023-10-01 10:00:00,AAPL,149.48,68,buy,NYSE,2023-10-01 10:00:00,189
tx_3875836,2023-10-01 10:00:00,AAPL,149.48,41,sell,NYSE,2023-10-01 10:00:00,189
tx_2830228,2023-10-01 10:00:00,AAPL,149.48,21,sell,NYSE,2023-10-01 10:00:00,189
tx_5683257,2023-10-01 10:02:00,AAPL,149.24,44,sell,NYSE,2023-10-01 10:02:00,135
tx_3026540,2023-10-01 10:02:00,AAPL,149.24,68,buy,NASDAQ,2023-10-01 10:02:00,135
tx_6974810,2023-10-01 10:02:00,AAPL,149.24,23,sell,NASDAQ,2023-10-01 10:02:00,135
tx_3614137,2023-10-01 10:03:00,AAPL,149.32,26,sell,NYSE,2023-10-01 10:03:00,456
tx_8659654,2023-10-01 10:03:00,AAPL,149.32,51,buy,NASDAQ,2023-10-01 10:03:00,456
tx_7076773,2023-10-01 10:03:00,AAPL,149.32,88,sell,NASDAQ,2023-10-01 10:03:00,456
tx_3146852,2023-10-01 10:03:00,AAPL,149.32,34,sell,NASDAQ,2023-10-01 10:03:00,456
tx_8580592,2023-10-01 10:03:00,AAPL,149.32,23,buy,NYSE,2023-10-01 10:03:00,456
tx_5277107,2023-10-01 10:03:00,AAPL,149.32,49,buy,NASDAQ,2023-10-01 10:03:00,456
tx_6425084,2023-10-01 10:03:00,AAPL,149.32,96,sell,NASDAQ,2023-10-01 10:03:00,456
tx_2867904,2023-10-01 10:03:00,AAPL,149.32,18,buy,NYSE,2023-10-01 10:03:00,456
tx_8329340,2023-10-01 10:03:00,AAPL,149.32,71,sell,NASDAQ,2023-10-01 10:03:00,456
tx_5966684,2023-10-01 10:04:00,AAPL,149.62,68,buy,NASDAQ,2023-10-01 10:04:00,372
tx_9733688,2023-10-01 10:04:00,AAPL,149.62,77,buy,NASDAQ,2023-10-01 10:04:00,372
tx_1277725,2023-10-01 10:04:00,AAPL,149.62,36,sell,NASDAQ,2023-10-01 10:04:00,372
tx_3017361,2023-10-01 10:04:00,AAPL,149.62,91,buy,NASDAQ,2023-10-01 10:04:00,372
tx_1076959,2023-10-01 10:04:00,AAPL,149.62,39,buy,NYSE,2023-10-01 10:04:00,372
tx_8565606,2023-10-01 10:04:00,AAPL,149.62,61,buy,NYSE,2023-10-01 10:04:00,372
tx_5685965,2023-10-01 10:05:00,AAPL,150.04,95,sell,NYSE,2023-10-01 10:05:00,235
tx_7753631,2023-10-01 10:05:00,AAPL,150.04,97,buy,NASDAQ,2023-10-01 10:05:00,235
tx_4438678,2023-10-01 10:05:00,AAPL,150.04,37,sell,NASDAQ,2023-10-01 10:05:00,235
tx_6529538,2023-10-01 10:05:00,AAPL,150.04,6,sell,NYSE,2023-10-01 10:05:00,235
tx_1316299,2023-10-01 10:06:00,AAPL,150.53,29,sell,NYSE,2023-10-01 10:06:00,234
tx_8228037,2023-10-01 10:06:00,AAPL,150.53,14,buy,NASDAQ,2023-10-01 10:06:00,234
tx_5699550,2023-10-01 10:06:00,AAPL,150.53,19,buy,NYSE,2023-10-01 10:06:00,234
tx_8724391,2023-10-01 10:06:00,AAPL,150.53,42,buy,NYSE,2023-10-01 10:06:00,234
tx_9483841,2023-10-01 10:06:00,AAPL,150.53,22,sell,NYSE,2023-10-01 10:06:00,234
tx_4163387,2023-10-01 10:06:00,AAPL,150.53,60,buy,NASDAQ,2023-10-01 10:06:00,234
tx_3797754,2023-10-01 10:06:00,AAPL,150.53,28,sell,NASDAQ,2023-10-01 10:06:00,234
tx_5557418,2023-10-01 10:06:00,AAPL,150.53,20,buy,NASDAQ,2023-10-01 10:06:00,234
tx_5368783,2023-10-01 10:07:00,AAPL,150.25,9,sell,NYSE,2023-10-01 10:07:00,442
tx_5110922,2023-10-01 10:07:00,AAPL,150.25,28,buy,NASDAQ,2023-10-01 10:07:00,442
tx_5219871,2023-10-01 10:07:00,AAPL,150.25,28,sell,NASDAQ,2023-10-01 10:07:00,442
tx_5125178,2023-10-01 10:07:00,AAPL,150.25,7,buy,NYSE,2023-10-01 10:07:00,442
tx_3106879,2023-10-01 10:07:00,AAPL,150.25,61,buy,NASDAQ,2023-10-01 10:07:00,442
tx_2520000,2023-10-01 10:07:00,AAPL,150.25,96,sell,NASDAQ,2023-10-01 10:07:00,442
tx_2327488,2023-10-01 10:07:00,AAPL,150.25,66,buy,NASDAQ,2023-10-01 10:07:00,442
tx_3082545,2023-10-01 10:07:00,AAPL,150.25,29,sell,NASDAQ,2023-10-01 10:07:00,442
tx_5104046,2023-10-01 10:07:00,AAPL,150.25,28,buy,NYSE,2023-10-01 10:07:00,442
tx_7610657,2023-10-01 10:07:00,AAPL,150.25,90,sell,NYSE,2023-10-01 10:07:00,442
tx_2239726,2023-10-01 10:08:00,AAPL,150.19,100,buy,NASDAQ,2023-10-01 10:08:00,330
tx_2324810,2023-10-01 10:08:00,AAPL,150.19,20,buy,NYSE,2023-10-01 10:08:00,330
tx_2031318,2023-10-01 10:08:00,AAPL,150.19,77,sell,NYSE,2023-10-01 10:08:00,330
tx_8396873,2023-10-01 10:08:00,AAPL,150.19,27,buy,NASDAQ,2023-10-01 10:08:00,330
tx_2935529,2023-10-01 10:08:00,AAPL,150.19,32,buy,NASDAQ,2023-10-01 10:08:00,330
tx_6100137,2023-10-01 10:08:00,AAPL,150.19,74,buy,NASDAQ,2023-10-01 10:08:00,330
tx_6624898,2023-10-01 10:09:00,AAPL,149.86,23,sell,NYSE,2023-10-01 10:09:00,356
tx_5071118,2023-10-01 10:09:00,AAPL,149.86,85,buy,NASDAQ,2023-10-01 10:09:00,356
tx_5238055,2023-10-01 10:09:00,AAPL,149.86,52,sell,NYSE,2023-10-01 10:09:00,356
tx_3534822,2023-10-01 10:09:00,AAPL,149.86,24,buy,NASDAQ,2023-10-01 10:09:00,356
tx_6910315,2023-10-01 10:09:00,AAPL,149.86,84,sell,NASDAQ,2023-10-01 10:09:00,356
tx_2431516,2023-10-01 10:09:00,AAPL,149.86,88,buy,NASDAQ,2023-10-01 10:09:00,356
tx_3522638,2023-10-01 10:10:00,AAPL,150.3,31,sell,NASDAQ,2023-10-01 10:10:00,298
tx_3802538,2023-10-01 10:10:00,AAPL,150.3,65,sell,NASDAQ,2023-10-01 10:10:00,298
tx_1160751,2023-10-01 10:10:00,AAPL,150.3,77,buy,NASDAQ,2023-10-01 10:10:00,298
tx_4199961,2023-10-01 10:10:00,AAPL,150.3,17,buy,NASDAQ,2023-10-01 10:10:00,298
tx_6035085,2023-10-01 10:10:00,AAPL,150.3,85,buy,NASDAQ,2023-10-01 10:10:00,298
tx_6612443,2023-10-01 10:10:00,AAPL,150.3,23,sell,NASDAQ,2023-10-01 10:10:00,298
tx_3131451,2023-10-01 10:11:00,AAPL,150.02,8,sell,NYSE,2023-10-01 10:11:00,48
tx_2392894,2023-10-01 10:11:00,AAPL,150.02,40,buy,NASDAQ,2023-10-01 10:11:00,48
tx_6497031,2023-10-01 10:12:00,AAPL,150.24,75,sell,NASDAQ,2023-10-01 10:12:00,149
tx_3082075,2023-10-01 10:12:00,AAPL,150.24,74,sell,NYSE,2023-10-01 10:12:00,149
tx_4627857,2023-10-01 10:13:00,AAPL,149.96,69,buy,NASDAQ,2023-10-01 10:13:00,167
tx_2331412,2023-10-01 10:13:00,AAPL,149.96,98,sell,NYSE,2023-10-01 10:13:00,167
tx_2570480,2023-10-01 10:16:00,AAPL,150.02,99,buy,NYSE,2023-10-01 10:16:00,256
tx_8510595,2023-10-01 10:16:00,AAPL,150.02,61,buy,NYSE,2023-10-01 10:16:00,256
tx_3776856,2023-10-01 10:16:00,AAPL,150.02,51,sell,NYSE,2023-10-01 10:16:00,256
tx_6758341,2023-10-01 10:16:00,AAPL,150.02,45,sell,NYSE,2023-10-01 10:16:00,256
tx_1480343,2023-10-01 10:17:00,AAPL,150.37,98,buy,NYSE,2023-10-01 10:17:00,126
tx_1561189,2023-10-01 10:17:00,AAPL,150.37,2,buy,NYSE,2023-10-01 10:17:00,126
tx_6832967,2023-10-01 10:17:00,AAPL,150.37,21,buy,NASDAQ,2023-10-01 10:17:00,126
tx_3340138,2023-10-01 10:17:00,AAPL,150.37,5,buy,NASDAQ,2023-10-01 10:17:00,126
tx_1193383,2023-10-01 10:18:00,AAPL,150.35,53,sell,NYSE,2023-10-01 10:18:00,53
tx_9432391,2023-10-01 10:19:00,AAPL,150.26,35,sell,NYSE,2023-10-01 10:19:00,89
tx_7012562,2023-10-01 10:19:00,AAPL,150.26,8,buy,NYSE,2023-10-01 10:19:00,89
tx_7603298,2023-10-01 10:19:00,AAPL,150.26,46,buy,NASDAQ,2023-10-01 10:19:00,89
tx_1076656,2023-10-01 10:20:00,AAPL,150.21,24,sell,NASDAQ,2023-10-01 10:20:00,115
tx_9803002,2023-10-01 10:20:00,AAPL,150.21,19,buy,NASDAQ,2023-10-01 10:20:00,115
tx_5801633,2023-10-01 10:20:00,AAPL,150.21,24,sell,NASDAQ,2023-10-01 10:20:00,115
tx_9428202,2023-10-01 10:20:00,AAPL,150.21,48,sell,NYSE,2023-10-01 10:20:00,115
tx_3056507,2023-10-01 10:21:00,AAPL,149.75,43,buy,NASDAQ,2023-10-01 10:21:00,258
tx_9836071,2023-10-01 10:21:00,AAPL,149.75,84,sell,NYSE,2023-10-01 10:21:00,258
tx_2894259,2023-10-01 10:21:00,AAPL,149.75,13,buy,NYSE,2023-10-01 10:21:00,258
tx_9675509,2023-10-01 10:21:00,AAPL,149.75,19,buy,NASDAQ,2023-10-01 10:21:00,258
tx_2949183,2023-10-01 10:21:00,AAPL,149.75,99,buy,NASDAQ,2023-10-01 10:21:00,258
tx_1188870,2023-10-01 10:22:00,AAPL,150.07,50,buy,NYSE,2023-10-01 10:22:00,235
tx_3113035,2023-10-01 10:22:00,AAPL,150.07,21,buy,NASDAQ,2023-10-01 10:22:00,235
tx_8955016,2023-10-01 10:22:00,AAPL,150.07,37,sell,NASDAQ,2023-10-01 10:22:00,235
tx_2180742,2023-10-01 10:22:00,AAPL,150.07,10,sell,NYSE,2023-10-01 10:22:00,235
tx_6973540,2023-10-01 10:22:00,AAPL,150.07,68,sell,NASDAQ,2023-10-01 10:22:00,235
tx_4259799,2023-10-01 10:22:00,AAPL,150.07,49,sell,NASDAQ,2023-10-01 10:22:00,235
tx_2833619,2023-10-01 10:23:00,AAPL,149.89,26,sell,NYSE,2023-10-01 10:23:00,344
tx_7475009,2023-10-01 10:23:00,AAPL,149.89,1,buy,NASDAQ,2023-10-01 10:23:00,344
tx_5135703,2023-10-01 10:23:00,AAPL,149.89,79,sell,NASDAQ,2023-10-01 10:23:00,344
tx_6524904,2023-10-01 10:23:00,AAPL,149.89,76,buy,NASDAQ,2023-10-01 10:23:00,344
tx_8461302,2023-10-01 10:23:00,AAPL,149.89,94,sell,NYSE,2023-10-01 10:23:00,344
tx_6871489,2023-10-01 10:23:00,AAPL,149.89,6,sell,NASDAQ,2023-10-01 10:23:00,344
tx_8754164,2023-10-01 10:23:00,AAPL,149.89,62,buy,NASDAQ,2023-10-01 10:23:00,344
tx_5902838,2023-10-01 10:24:00,AAPL,149.4,1,buy,NASDAQ,2023-10-01 10:24:00,237
tx_5184309,2023-10-01 10:24:00,AAPL,149.4,84,sell,NASDAQ,2023-10-01 10:24:00,237
tx_4681688,2023-10-01 10:24:00,AAPL,149.4,22,buy,NYSE,2023-10-01 10:24:00,237
tx_1526397,2023-10-01 10:24:00,AAPL,149.4,36,sell,NYSE,2023-10-01 10:24:00,237
tx_1848018,2023-10-01 10:24:00,AAPL,149.4,94,buy,NYSE,2023-10-01 10:24:00,237
tx_2717284,2023-10-01 10:25:00,AAPL,149.25,47,buy,NYSE,2023-10-01 10:25:00,79
tx_8699102,2023-10-01 10:25:00,AAPL,149.25,32,buy,NYSE,2023-10-01 10:25:00,79
tx_1636204,2023-10-01 10:26:00,AAPL,149.52,10,buy,NASDAQ,2023-10-01 10:26:00,374
tx_2879590,2023-10-01 10:26:00,AAPL,149.52,55,buy,NYSE,2023-10-01 10:26:00,374
tx_8794334,2023-10-01 10:26:00,AAPL,149.52,37,sell,NYSE,2023-10-01 10:26:00,374
tx_6310818,2023-10-01 10:26:00,AAPL,149.52,45,sell,NASDAQ,2023-10-01 10:26:00,374
tx_1177312,2023-10-01 10:26:00,AAPL,149.52,34,sell,NASDAQ,2023-10-01 10:26:00,374
tx_8525560,2023-10-01 10:26:00,AAPL,149.52,29,buy,NYSE,2023-10-01 10:26:00,374
tx_1833537,2023-10-01 10:26:00,AAPL,149.52,85,buy,NYSE,2023-10-01 10:26:00,374
tx_1173904,2023-10-01 10:26:00,AAPL,149.52,42,buy,NASDAQ,2023-10-01 10:26:00,374
tx_5049233,2023-10-01 10:26:00,AAPL,149.52,37,sell,NASDAQ,2023-10-01 10:26:00,374
tx_9021216,2023-10-01 10:27:00,AAPL,149.49,35,sell,NASDAQ,2023-10-01 10:27:00,347
tx_2073872,2023-10-01 10:27:00,AAPL,149.49,49,buy,NYSE,2023-10-01 10:27:00,347
tx_1125243,2023-10-01 10:27:00,AAPL,149.49,4,buy,NASDAQ,2023-10-01 10:27:00,347
tx_8975131,2023-10-01 10:27:00,AAPL,149.49,76,buy,NYSE,2023-10-01 10:27:00,347
tx_1719813,2023-10-01 10:27:00,AAPL,149.49,18,buy,NYSE,2023-10-01 10:27:00,347
tx_4028216,2023-10-01 10:27:00,AAPL,149.49,20,buy,NASDAQ,2023-10-01 10:27:00,347
tx_3946665,2023-10-01 10:27:00,AAPL,149.49,76,sell,NYSE,2023-10-01 10:27:00,347
tx_3757157,2023-10-01 10:27:00,AAPL,149.49,18,sell,NYSE,2023-10-01 10:27:00,347
tx_1510278,2023-10-01 10:27:00,AAPL,149.49,51,sell,NASDAQ,2023-10-01 10:27:00,347
tx_8136656,2023-10-01 10:28:00,AAPL,149.7,22,sell,NASDAQ,2023-10-01 10:28:00,461
tx_2306439,2023-10-01 10:28:00,AAPL,149.7,74,sell,NYSE,2023-10-01 10:28:00,461
tx_2304688,2023-10-01 10:28:00,AAPL,149.7,94,sell,NASDAQ,2023-10-01 10:28:00,461
tx_4953199,2023-10-01 10:28:00,AAPL,149.7,50,sell,NASDAQ,2023-10-01 10:28:00,461
tx_4825036,2023-10-01 10:28:00,AAPL,149.7,26,sell,NYSE,2023-10-01 10:28:00,461
tx_3783947,2023-10-01 10:28:00,AAPL,149.7,71,buy,NYSE,2023-10-01 10:28:00,461
tx_5108799,2023-10-01 10:28:00,AAPL,149.7,71,buy,NYSE,2023-10-01 10:28:00,461
tx_5698504,2023-10-01 10:28:00,AAPL,149.7,28,sell,NYSE,2023-10-01 10:28:00,461
tx_5188237,2023-10-01 10:28:00,AAPL,149.7,25,buy,NASDAQ,2023-10-01 10:28:00,461
tx_9955129,2023-10-01 10:29:00,AAPL,149.52,45,sell,NASDAQ,2023-10-01 10:29:00,419
tx_7642297,2023-10-01 10:29:00,AAPL,149.52,93,buy,NASDAQ,2023-10-01 10:29:00,419
tx_1613184,2023-10-01 10:29:00,AAPL,149.52,2,sell,NYSE,2023-10-01 10:29:00,419
tx_6056028,2023-10-01 10:29:00,AAPL,149.52,67,sell,NASDAQ,2023-10-01 10:29:00,419
tx_1547399,2023-10-01 10:29:00,AAPL,149.52,99,sell,NYSE,2023-10-01 10:29:00,419
tx_6307618,2023-10-01 10:29:00,AAPL,149.52,45,sell,NYSE,2023-10-01 10:29:00,419
tx_1140523,2023-10-01 10:29:00,AAPL,149.52,68,buy,NYSE,2023-10-01 10:29:00,419
tx_1517419,2023-10-01 10:30:00,AAPL,149.87,82,sell,NYSE,2023-10-01 10:30:00,283
tx_2979969,2023-10-01 10:30:00,AAPL,149.87,20,buy,NYSE,2023-10-01 10:30:00,283
tx_1826653,2023-10-01 10:30:00,AAPL,149.87,77,sell,NYSE,2023-10-01 10:30:00,283
tx_8464566,2023-10-01 10:30:00,AAPL,149.87,11,buy,NASDAQ,2023-10-01 10:30:00,283
tx_7087326,2023-10-01 10:30:00,AAPL,149.87,90,buy,NASDAQ,2023-10-01 10:30:00,283
tx_8196326,2023-10-01 10:30:00,AAPL,149.87,3,buy,NASDAQ,2023-10-01 10:30:00,283
tx_5909967,2023-10-01 10:31:00,AAPL,150.25,92,buy,NASDAQ,2023-10-01 10:31:00,347
tx_6430874,2023-10-01 10:31:00,AAPL,150.25,44,buy,NASDAQ,2023-10-01 10:31:00,347
tx_5322254,2023-10-01 10:31:00,AAPL,150.25,13,sell,NASDAQ,2023-10-01 10:31:00,347
tx_2927011,2023-10-01 10:31:00,AAPL,150.25,18,buy,NASDAQ,2023-10-01 10:31:00,347
tx_7354454,2023-10-01 10:31:00,AAPL,150.25,13,sell,NASDAQ,2023-10-01 10:31:00,347
tx_8769193,2023-10-01 10:31:00,AAPL,150.25,40,sell,NASDAQ,2023-10-01 10:31:00,347
tx_2859952,2023-10-01 10:31:00,AAPL,150.25,37,sell,NYSE,2023-10-01 10:31:00,347
tx_9093207,2023-10-01 10:31:00,AAPL,150.25,90,sell,NASDAQ,2023-10-01 10:31:00,347
tx_7393052,2023-10-01 10:32:00,AAPL,149.78,8,sell,NASDAQ,2023-10-01 10:32:00,35
tx_2255985,2023-10-01 10:32:00,AAPL,149.78,27,sell,NASDAQ,2023-10-01 10:32:00,35
tx_4368355,2023-10-01 10:33:00,AAPL,149.59,82,buy,NASDAQ,2023-10-01 10:33:00,82
tx_8415518,2023-10-01 10:34:00,AAPL,149.72,27,sell,NASDAQ,2023-10-01 10:34:00,27
tx_3582305,2023-10-01 10:35:00,AAPL,149.82,75,buy,NYSE,2023-10-01 10:35:00,382
tx_7904827,2023-10-01 10:35:00,AAPL,149.82,95,buy,NASDAQ,2023-10-01 10:35:00,382
tx_6679188,2023-10-01 10:35:00,AAPL,149.82,32,buy,NASDAQ,2023-10-01 10:35:00,382
tx_9483286,2023-10-01 10:35:00,AAPL,149.82,90,buy,NYSE,2023-10-01 10:35:00,382
tx_2049421,2023-10-01 10:35:00,AAPL,149.82,90,sell,NASDAQ,2023-10-01 10:35:00,382
tx_7569727,2023-10-01 10:36:00,AAPL,150.2,9,sell,NASDAQ,2023-10-01 10:36:00,323
tx_5296573,2023-10-01 10:36:00,AAPL,150.2,20,sell,NASDAQ,2023-10-01 10:36:00,323
tx_7735826,2023-10-01 10:36:00,AAPL,150.2,23,buy,NYSE,2023-10-01 10:36:00,323
tx_7115278,2023-10-01 10:36:00,AAPL,150.2,42,buy,NYSE,2023-10-01 10:36:00,323
tx_5223690,2023-10-01 10:36:00,AAPL,150.2,72,sell,NASDAQ,2023-10-01 10:36:00,323
tx_2338769,2023-10-01 10:36:00,AAPL,150.2,30,buy,NYSE,2023-10-01 10:36:00,323
tx_4433277,2023-10-01 10:36:00,AAPL,150.2,54,sell,NYSE,2023-10-01 10:36:00,323
tx_8164362,2023-10-01 10:36:00,AAPL,150.2,73,sell,NASDAQ,2023-10-01 10:36:00,323
tx_4500691,2023-10-01 10:37:00,AAPL,150.06,34,sell,NYSE,2023-10-01 10:37:00,532
tx_5652362,2023-10-01 10:37:00,AAPL,150.06,80,sell,NYSE,2023-10-01 10:37:00,532
tx_6513384,2023-10-01 10:37:00,AAPL,150.06,37,sell,NASDAQ,2023-10-01 10:37:00,532
tx_4578721,2023-10-01 10:37:00,AAPL,150.06,42,buy,NASDAQ,2023-10-01 10:37:00,532
tx_7751126,2023-10-01 10:37:00,AAPL,150.06,67,sell,NASDAQ,2023-10-01 10:37:00,532
tx_5318872,2023-10-01 10:37:00,AAPL,150.06,94,buy,NASDAQ,2023-10-01 10:37:00,532
tx_4643292,2023-10-01 10:37:00,AAPL,150.06,83,buy,NYSE,2023-10-01 10:37:00,532
tx_4277992,2023-10-01 10:37:00,AAPL,150.06,45,sell,NASDAQ,2023-10-01 10:37:00,532
tx_5509224,2023-10-01 10:37:00,AAPL,150.06,50,sell,NYSE,2023-10-01 10:37:00,532
tx_9760368,2023-10-01 10:38:00,AAPL,150.19,20,sell,NASDAQ,2023-10-01 10:38:00,112
tx_3859440,2023-10-01 10:38:00,AAPL,150.19,92,sell,NYSE,2023-10-01 10:38:00,112
tx_2962033,2023-10-01 10:39:00,AAPL,150.65,34,buy,NYSE,2023-10-01 10:39:00,231
tx_7224015,2023-10-01 10:39:00,AAPL,150.65,52,sell,NASDAQ,2023-10-01 10:39:00,231
tx_8357946,2023-10-01 10:39:00,AAPL,150.65,49,buy,NYSE,2023-10-01 10:39:00,231
tx_6403455,2023-10-01 10:39:00,AAPL,150.65,50,sell,NASDAQ,2023-10-01 10:39:00,231
tx_7618868,2023-10-01 10:39:00,AAPL,150.65,31,buy,NYSE,2023-10-01 10:39:00,231
tx_1913256,2023-10-01 10:39:00,AAPL,150.65,15,buy,NYSE,2023-10-01 10:39:00,231
tx_9861444,2023-10-01 10:40:00,AAPL,150.94,31,buy,NASDAQ,2023-10-01 10:40:00,367
tx_9739266,2023-10-01 10:40:00,AAPL,150.94,60,buy,NYSE,2023-10-01 10:40:00,367
tx_1691583,2023-10-01 10:40:00,AAPL,150.94,82,buy,NYSE,2023-10-01 10:40:00,367
tx_8697799,2023-10-01 10:40:00,AAPL,150.94,52,buy,NASDAQ,2023-10-01 10:40:00,367
tx_7681358,2023-10-01 10:40:00,AAPL,150.94,24,buy,NYSE,2023-10-01 10:40:00,367
tx_1575499,2023-10-01 10:40:00,AAPL,150.94,59,buy,NASDAQ,2023-10-01 10:40:00,367
tx_2640495,2023-10-01 10:40:00,AAPL,150.94,22,buy,NYSE,2023-10-01 10:40:00,367
tx_8702989,2023-10-01 10:40:00,AAPL,150.94,37,sell,NYSE,2023-10-01 10:40:00,367
tx_8201574,2023-10-01 10:41:00,AAPL,150.83,89,buy,NASDAQ,2023-10-01 10:41:00,396
tx_4335873,2023-10-01 10:41:00,AAPL,150.83,40,sell,NYSE,2023-10-01 10:41:00,396
tx_9229940,2023-10-01 10:41:00,AAPL,150.83,17,buy,NASDAQ,2023-10-01 10:41:00,396
tx_7392819,2023-10-01 10:41:00,AAPL,150.83,92,buy,NASDAQ,2023-10-01 10:41:00,396
tx_7317430,2023-10-01 10:41:00,AAPL,150.83,38,sell,NYSE,2023-10-01 10:41:00,396
tx_6923799,2023-10-01 10:41:00,AAPL,150.83,33,sell,NYSE,2023-10-01 10:41:00,396
tx_6385412,2023-10-01 10:41:00,AAPL,150.83,87,sell,NASDAQ,2023-10-01 10:41:00,396
tx_5551990,2023-10-01 10:43:00,AAPL,150.77,89,sell,NYSE,2023-10-01 10:43:00,289
tx_4069836,2023-10-01 10:43:00,AAPL,150.77,13,sell,NASDAQ,2023-10-01 10:43:00,289
tx_4008429,2023-10-01 10:43:00,AAPL,150.77,99,sell,NASDAQ,2023-10-01 10:43:00,289
tx_8862988,2023-10-01 10:43:00,AAPL,150.77,2,buy,NYSE,2023-10-01 10:43:00,289
tx_3774847,2023-10-01 10:43:00,AAPL,150.77,86,sell,NASDAQ,2023-10-01 10:43:00,289
tx_1681690,2023-10-01 10:44:00,AAPL,150.52,19,buy,NYSE,2023-10-01 10:44:00,116
tx_1025507,2023-10-01 10:44:00,AAPL,150.52,35,sell,NASDAQ,2023-10-01 10:44:00,116
tx_9490321,2023-10-01 10:44:00,AAPL,150.52,20,buy,NASDAQ,2023-10-01 10:44:00,116
